date,price
2022-09-18 23:21:11.284083,33375.45059044588
2022-09-25 23:21:11.284083,40887.21231000405
2022-10-02 23:21:11.284083,24458.990880089692
2022-10-09 23:21:11.284083,26043.581632144695
2022-10-16 23:21:11.284083,28827.14514326315
2022-10-23 23:21:11.284083,25259.559880074612
2022-10-30 23:21:11.284083,19469.744694013723
2022-11-06 23:21:11.284083,27013.926556205184
2022-11-13 23:21:11.284083,20813.411151210934
2022-11-20 23:21:11.284083,27956.289647432764
2022-11-27 23:21:11.284083,20467.944647876822
2022-12-04 23:21:11.284083,32308.506903643167
2022-12-11 23:21:11.284083,20156.968229119953
2022-12-18 23:21:11.284083,22001.448466754526
2022-12-25 23:21:11.284083,27245.348120928567
2023-01-01 23:21:11.284083,16620.14863940219
2023-01-08 23:21:11.284083,23542.235307569503
2023-01-15 23:21:11.284083,28607.748346818425
2023-01-22 23:21:11.284083,13741.033223743809
2023-01-29 23:21:11.284083,22449.823591798297
2023-02-05 23:21:11.284083,22618.316205079333
2023-02-12 23:21:11.284083,25066.32733185724
2023-02-19 23:21:11.284083,14858.60886277377
2023-02-26 23:21:11.284083,14376.590127726653
2023-03-05 23:21:11.284083,23574.71442055197
2023-03-12 23:21:11.284083,22487.67925995471
2023-03-19 23:21:11.284083,22345.305355883484
2023-03-26 23:21:11.284083,22967.9461945114
2023-04-02 23:21:11.284083,18031.387909414596
2023-04-09 23:21:11.284083,22841.411901543637
2023-04-16 23:21:11.284083,23446.566733773303
2023-04-23 23:21:11.284083,18762.263230043238
2023-04-30 23:21:11.284083,32066.515770330137
2023-05-07 23:21:11.284083,25560.02060659448
2023-05-14 23:21:11.284083,17735.66160264763
2023-05-21 23:21:11.284083,27522.646212044066
2023-05-28 23:21:11.284083,19958.565056114447
2023-06-04 23:21:11.284083,29401.672939157997
2023-06-11 23:21:11.284083,31933.247398559106
2023-06-18 23:21:11.284083,22747.97194685315
2023-06-25 23:21:11.284083,32413.627663793588
2023-07-02 23:21:11.284083,30437.238239080925
2023-07-09 23:21:11.284083,33288.25245761889
2023-07-16 23:21:11.284083,39491.22604130439
2023-07-23 23:21:11.284083,29630.850661754266
2023-07-30 23:21:11.284083,27957.27805417533
2023-08-06 23:21:11.284083,28160.51538074835
2023-08-13 23:21:11.284083,29421.375359698086
2023-08-20 23:21:11.284083,34013.663621555745
2023-08-27 23:21:11.284083,37006.24516481897
2023-09-03 23:21:11.284083,37583.96816260803
2023-09-10 23:21:11.284083,41231.32985380401
2023-09-17 23:21:11.284083,38046.37504936359
2023-09-24 23:21:11.284083,46122.26983784919
2023-10-01 23:21:11.284083,38388.127704675695
2023-10-08 23:21:11.284083,54149.03229584839
2023-10-15 23:21:11.284083,44489.749670379235
2023-10-22 23:21:11.284083,37861.91786967164
2023-10-29 23:21:11.284083,37549.359104272495
2023-11-05 23:21:11.284083,46039.03957314741
2023-11-12 23:21:11.284083,43196.05225872012
2023-11-19 23:21:11.284083,48531.174437997906
2023-11-26 23:21:11.284083,47933.77313301035
2023-12-03 23:21:11.284083,45766.17006335497
2023-12-10 23:21:11.284083,42413.3328146381
2023-12-17 23:21:11.284083,39542.49198737361
2023-12-24 23:21:11.284083,45304.454548134505
2023-12-31 23:21:11.284083,52188.893620616334
2024-01-07 23:21:11.284083,49295.76950166631
2024-01-14 23:21:11.284083,42262.7729545632
2024-01-21 23:21:11.284083,49570.81317285993
2024-01-28 23:21:11.284083,50792.002599611864
2024-02-04 23:21:11.284083,44553.77122563715
2024-02-11 23:21:11.284083,49796.81215864412
2024-02-18 23:21:11.284083,49322.47195731633
2024-02-25 23:21:11.284083,43268.83482748263
2024-03-03 23:21:11.284083,50675.069911775485
2024-03-10 23:21:11.284083,51544.12772030626
2024-03-17 23:21:11.284083,53962.85092322836
2024-03-24 23:21:11.284083,53579.25183411419
2024-03-31 23:21:11.284083,41141.97533858831
2024-04-07 23:21:11.284083,43021.11317106763
2024-04-14 23:21:11.284083,49927.78098043702
2024-04-21 23:21:11.284083,49529.16404949615
2024-04-28 23:21:11.284083,49111.3629562576
2024-05-05 23:21:11.284083,65347.09802847511
2024-05-12 23:21:11.284083,48459.95152239225
2024-05-19 23:21:11.284083,50783.578151746566
2024-05-26 23:21:11.284083,49357.76803899748
2024-06-02 23:21:11.284083,47312.14531573853
2024-06-09 23:21:11.284083,41935.43270722672
2024-06-16 23:21:11.284083,46756.171794565984
2024-06-23 23:21:11.284083,38543.53741699363
2024-06-30 23:21:11.284083,40670.55042424756
2024-07-07 23:21:11.284083,38879.29559266246
2024-07-14 23:21:11.284083,41175.267772061845
2024-07-21 23:21:11.284083,51811.06746878011
2024-07-28 23:21:11.284083,30389.135968535185
2024-08-04 23:21:11.284083,42663.89213212556
2024-08-11 23:21:11.284083,30699.112310504686
2024-08-18 23:21:11.284083,35959.5117285958
2024-08-25 23:21:11.284083,43350.05034717865
2024-09-01 23:21:11.284083,37845.581724597665
2024-09-08 23:21:11.284083,31790.037585038488
2024-09-15 23:21:11.284083,33295.26698536477
2024-09-22 23:21:11.284083,40003.78764101537
2024-09-29 23:21:11.284083,32731.296495488386
2024-10-06 23:21:11.284083,37288.169501549324
2024-10-13 23:21:11.284083,36303.7570952886
2024-10-20 23:21:11.284083,32736.799956661973
2024-10-27 23:21:11.284083,46683.657611394556
2024-11-03 23:21:11.284083,39153.98268890506
2024-11-10 23:21:11.284083,25931.25159211411
2024-11-17 23:21:11.284083,37114.47520085973
2024-11-24 23:21:11.284083,33051.4293654626
2024-12-01 23:21:11.284083,40853.58202297041
2024-12-08 23:21:11.284083,32912.4575038607
2024-12-15 23:21:11.284083,36637.035172631106
2024-12-22 23:21:11.284083,40122.463085379415
2024-12-29 23:21:11.284083,42363.13706653481
2025-01-05 23:21:11.284083,32518.345679068316
2025-01-12 23:21:11.284083,37379.77001102972
2025-01-19 23:21:11.284083,37255.08087384825
2025-01-26 23:21:11.284083,36983.637493009024
2025-02-02 23:21:11.284083,49738.61092865151
2025-02-09 23:21:11.284083,43635.304213805124
2025-02-16 23:21:11.284083,36040.25051090228
2025-02-23 23:21:11.284083,47700.505705307805
2025-03-02 23:21:11.284083,54517.61533071062
2025-03-09 23:21:11.284083,49890.6192042702
2025-03-16 23:21:11.284083,37975.29259940348
2025-03-23 23:21:11.284083,44013.664810635986
2025-03-30 23:21:11.284083,53647.279368953976
2025-04-06 23:21:11.284083,44663.73247830182
2025-04-13 23:21:11.284083,51318.21218490794
2025-04-20 23:21:11.284083,53873.17026714668
